,word,frequency
862,Jhm,19
863,Juli,19
864,Gräfi,19
865,dauern,19
866,Thräne,19
867,Ey,19
868,Mühe,19
869,deswegen,19
870,Zufall,19
871,aufopfern,19
872,gedenken,19
873,Nu,19
874,Hannche,19
875,entflammt,18
876,Hof,18
877,vernehmen,18
878,Verbindung,18
879,außer,18
880,Majestät,18
881,plötzlich,18
882,schmachtend,18
883,Dasein,18
884,Schoß,18
885,Zweck,18
886,Noth,18
887,Diß,18
888,Todt,18
889,schmecken,18
890,hertzlich,18
891,handeln,18
892,See,18
893,klug,18
894,herum,18
895,Schlacht,18
896,Buch,18
897,Gelegenheit,18
898,leider,18
899,darin,18
900,Zeug,18
901,Kleid,18
902,nunmehr,18
903,wehen,18
904,hervor,18
905,Seligkeit,18
906,atmen,18
907,Wende,18
908,Quelle,18
909,hinaus,18
910,vielgeliebt,18
911,annehmen,18
912,nächster,18
913,belohnen,18
914,Hochzeit,18
915,eifersüchtig,18
916,arg,18
917,Luci,18
918,überlassen,17
919,fähig,17
920,Abgott,17
921,Tropfen,17
922,unsterblich,17
923,stehlen,17
924,hingeben,17
925,rot,17
926,Regung,17
927,Herrschaft,17
928,willig,17
929,Frucht,17
930,vorhin,17
931,hertzliebst,17
932,verkehren,17
933,verleihen,17
934,Seyd,17
935,blühend,17
936,jedoch,17
937,sobald,17
938,wahrhaft,17
939,mahlen,17
940,innerer,17
941,irren,17
942,sterblich,17
943,Heimat,17
944,Geschäft,17
945,Qual,17
946,töten,17
947,schleichen,17
948,Fenster,17
949,bezwingen,17
950,Welle,17
951,Fehler,17
952,J,17
953,zuletzt,17
954,heraus,17
955,durchdringen,17
956,beweisen,17
957,Beweis,17
958,befreien,17
959,essen,17
960,Vorsatz,17
961,jemand,17
962,heirathen,17
963,Is,17
964,Gegend,16
965,Gehorsam,16
966,Grad,16
967,reuen,16
968,bemühen,16
969,befinden,16
970,Dieß,16
971,soviel,16
972,Theure,16
973,vorher,16
974,Milch,16
975,Witz,16
976,Nehm,16
977,Schlange,16
978,Gifft,16
979,verwandeln,16
980,geküßt,16
981,Schiff,16
982,herauf,16
983,Tu,16
984,wecken,16
985,Baum,16
986,Purpur,16
987,Farbe,16
988,Wunde,16
989,hindern,16
990,Funk,16
991,Sklavin,16
992,heilen,16
993,tot,16
994,liebreich,16
995,Rettung,16
996,natürlich,16
997,jhren,16
998,Kleinod,16
999,Theil,16
1000,blenden,16
1001,nien,16
1002,harren,16
1003,vnnd,16
1004,mitten,16
1005,verdanken,16
1006,Kummer,16
1007,Flur,16
1008,Vorzug,16
1009,Lucien,16
1010,Dankbarkeit,16
1011,überall,16
1012,Papa,16
1013,Madel,16
1014,Klementin,16
1015,schmeichelnd,15
1016,jagen,15
1017,allmächtig,15
1018,Erbarmen,15
1019,rauh,15
1020,hüten,15
1021,herab,15
1022,Genuß,15
1023,erregen,15
1024,leihen,15
1025,Garten,15
1026,zuwenden,15
1027,übergeben,15
1028,verletzen,15
1029,ändern,15
1030,Eigen,15
1031,fodern,15
1032,ohn,15
1033,ertragen,15
1034,glimmen,15
1035,süsser,15
1036,besiegen,15
1037,verloben,15
1038,Zwang,15
1039,leer,15
1040,Umb,15
1041,Schleier,15
1042,Seinig,15
1043,Lib,15
1044,spät,15
1045,lib,15
1046,Abgrund,15
1047,einzg,15
1048,deinig,15
1049,grau,15
1050,wähnen,15
1051,entgehen,15
1052,versuchen,15
1053,Nacken,15
1054,gehorchen,15
1055,dulden,15
1056,toll,15
1057,Mutterliebe,15
1058,ewg,15
1059,bedecken,15
1060,stumm,15
1061,anblicken,15
1062,entführen,15
1063,tugendhaft,15
1064,bedürfen,15
1065,befriedigen,15
1066,freuen,15
1067,vorig,15
1068,vornehm,15
1069,bestehen,14
1070,quälen,14
1071,verstoßen,14
1072,drauf,14
1073,doppelt,14
1074,Weh,14
