,word,frequency
1232,jetzo,99
1233,einfallen,99
1234,weise,99
1235,Ihrs,99
1236,Vorschlag,98
1237,verraten,98
1238,meinig,98
1239,entstehen,98
1240,hinüber,98
1241,Darnach,98
1242,vielmehr,98
1243,üben,98
1244,vermuten,98
1245,anhören,98
1246,Karte,97
1247,füllen,97
1248,schleppen,97
1249,begraben,97
1250,lenken,97
1251,unterrichten,97
1252,Testament,97
1253,Kabinett,96
1254,Wirds,96
1255,zucken,96
1256,anvertrauen,96
1257,rauh,96
1258,wiegen,96
1259,aufrichtig,96
1260,riechen,96
1261,Kleidung,96
1262,schämen,95
1263,unterbrechen,95
1264,Gehorsam,95
1265,passen,95
1266,Zahl,95
1267,Fahrt,95
1268,antreffen,95
1269,getreu,95
1270,warnen,95
1271,Julche,95
1272,allemal,94
1273,schreien,94
1274,Große,94
1275,Sünde,94
1276,betragen,94
1277,flüchtig,94
1278,strecken,94
1279,ausgehen,94
1280,Schleier,94
1281,schätzen,94
1282,wiedersehen,94
1283,Glanz,94
1284,Laub,94
1285,theilen,94
1286,Stracks,94
1287,Hu,94
1288,vergönnen,94
1289,Vorbey,94
1290,ferner,94
1291,Handlung,93
1292,zurücken,93
1293,Miene,93
1294,getrost,93
1295,bescheiden,93
1296,Erfahrung,93
1297,gebrauchen,93
1298,ebenfalls,93
1299,toden,93
1300,heim,93
1301,gehts,93
1302,Zweig,93
1303,ergeben,93
1304,herrlich,92
1305,fassend,92
1306,Pistole,92
1307,Kamerad,92
1308,gelehrt,92
1309,aufsuchen,92
1310,Laterne,92
1311,Reihe,92
1312,gleichfalls,92
1313,Herzen,92
1314,entreißen,92
1315,Einwilligung,92
1316,speisen,91
1317,vollenden,91
1318,Stellung,91
1319,gegenwärtig,91
1320,danke,91
1321,fürstlich,91
1322,Deutschland,91
1323,Bedenken,91
1324,Bericht,91
1325,aussehen,90
1326,Sach,90
1327,aufmerksam,90
1328,geschickt,90
1329,Summe,90
1330,Gebet,90
1331,Wohl,90
1332,mal,90
1333,empfinden,90
1334,Gewehr,90
1335,Ball,90
1336,schreiten,90
1337,vermuthlich,90
1338,Datum,90
1339,Dach,89
1340,angenehm,89
1341,schmücken,89
1342,Element,89
1343,Spruch,89
1344,Et,89
1345,wach,89
1346,Goldne,89
1347,fügen,89
1348,Gasse,89
1349,Gedicht,89
1350,weis,89
1351,Körper,88
1352,Verbindung,88
1353,stützen,88
1354,Achsel,88
1355,schüchtern,88
1356,Vorsatz,88
1357,Ecke,88
1358,täglich,88
1359,Speise,88
1360,Tropfen,88
1361,Böse,88
1362,Gebrauch,88
1363,Todt,88
1364,Gleichviel,88
1365,besetzen,88
1366,draus,87
1367,Empfindung,87
1368,selig,87
1369,Schreiben,87
1370,Titel,87
1371,wunderbar,87
1372,entführen,87
1373,Fleiß,87
1374,Begehren,87
1375,Thier,87
1376,schöpfen,87
1377,verrichten,87
1378,erholen,87
1379,wechseln,86
1380,verwunden,86
1381,Zeitung,86
1382,Aha,86
1383,achten,86
1384,flehen,86
1385,Freundin,86
1386,eitel,86
1387,Bach,86
1388,hohl,86
1389,Geheimniß,86
1390,meist,86
1391,zieren,86
1392,vermählen,86
1393,Sack,85
1394,heutig,85
1395,Zahn,85
1396,Anblick,85
1397,Haut,85
1398,vorn,85
1399,zerstreuen,85
1400,Katze,85
1401,beliebt,85
1402,verschaffen,85
1403,Roth,85
1404,Sterbliche,85
1405,ausführen,85
1406,schwerlich,85
1407,Schwager,85
1408,weiblich,85
1409,gibts,85
1410,aufwarten,85
1411,nien,85
1412,Dero,84
1413,Kutsche,84
1414,klingeln,84
1415,Vorwurf,84
1416,sprengen,84
1417,Geburt,84
1418,lieblich,84
1419,Weibe,84
1420,Holz,84
1421,Trommel,84
1422,willig,84
1423,Indeß,84
1424,Wien,84
1425,bergen,84
1426,Scen,84
1427,Verwandlung,84
1428,hurtig,84
1429,Vns,84
1430,Bank,84
1431,Gruß,83
1432,entweder,83
1433,bedeutend,83
1434,Schule,83
1435,Geräusch,83
1436,streuen,83
1437,taugen,83
