,word,frequency
1079,verbunden,32
1080,Wolfahrt,32
1081,Leiden,32
1082,Ade,32
1083,begehren,32
1084,lustig,32
1085,massen,32
1086,ernstlich,32
1087,Cleopatren,32
1088,weist,31
1089,habet,31
1090,nimmer,31
1091,ziehen,31
1092,Pöfel,31
1093,Verbrechen,31
1094,verdienet,31
1095,dancken,31
1096,Balsam,31
1097,Jahren,31
1098,Schweig,31
1099,Klugheit,31
1100,dabey,31
1101,gleichen,31
1102,verdient,31
1103,Felsen,31
1104,Jupiter,31
1105,Löwen,31
1106,Britten,31
1107,fürchte,31
1108,gesetzt,31
1109,wär,31
1110,wilt,31
1111,gedacht,31
1112,gesagt,31
1113,Nu,31
1114,darüber,31
1115,Grafen,31
1116,gehalten,31
1117,Juncker,31
1118,Liberat,31
1119,Hure,30
1120,wiederumb,30
1121,Solch,30
1122,blühn,30
1123,kennt,30
1124,Gaben,30
1125,schrecken,30
1126,Zucker,30
1127,reiner,30
1128,Fluch,30
1129,wilst,30
1130,Schlag,30
1131,freylich,30
1132,großen,30
1133,gewinnen,30
1134,neuen,30
1135,Tugenden,30
1136,Ferdinand,30
1137,Geht,30
1138,bösen,30
1139,bestürtzt,30
1140,Solt,30
1141,Hunger,30
1142,voller,30
1143,Darumb,30
1144,Geh,30
1145,jämmerlich,30
1146,gutt,30
1147,Plagen,30
1148,bleib,30
1149,fühlt,30
1150,gestorben,30
1151,retten,30
1152,Reden,30
1153,wahren,30
1154,Spott,30
1155,höher,30
1156,flugs,30
1157,glücklich,30
1158,Tebel,30
1159,traurig,30
1160,Barmhertzigkeit,30
1161,allergnedigster,30
1162,thet,30
1163,stund,29
1164,Teufel,29
1165,gleichsam,29
1166,jetzund,29
1167,behalten,29
1168,Aschen,29
1169,Ruhe,29
1170,schelten,29
1171,Flecken,29
1172,begehret,29
1173,Ertzt,29
1174,erschreckt,29
1175,Ziel,29
1176,Völcker,29
1177,Glaubens,29
1178,Andacht,29
1179,niemals,29
1180,schätzen,29
1181,bluttig,29
1182,Vorsatz,29
1183,tolle,29
1184,würdig,29
1185,Knie,29
1186,Stunden,29
1187,Gegenwart,29
1188,Preiß,29
1189,klagt,29
1190,Sterben,29
1191,hör,29
1192,wem,29
1193,Gantz,29
1194,erbarmen,29
1195,Regiment,29
1196,Creutz,29
1197,harten,29
1198,hinnen,29
1199,sonderlich,29
1200,dran,29
1201,vernommen,29
1202,freudig,29
1203,jhnen,29
1204,gestalt,29
1205,han,29
1206,Durchleuchtigster,29
1207,wort,29
1208,balt,29
1209,gnug,28
1210,sagte,28
1211,Kleider,28
1212,getroffen,28
1213,lernen,28
1214,Vergnügung,28
1215,reine,28
1216,Würd,28
1217,Ibrahm,28
1218,allzu,28
1219,rasen,28
1220,beyder,28
1221,fern,28
1222,Grunde,28
1223,Mohren,28
1224,drückt,28
1225,bringet,28
1226,Pflaster,28
1227,hilff,28
1228,verdammen,28
1229,reissen,28
1230,grösser,28
1231,Argwohn,28
1232,Grausamkeit,28
1233,Baum,28
1234,Lügen,28
1235,Hof,28
1236,strafft,28
1237,trauen,28
1238,Wahr,28
1239,Hoheit,28
1240,reichen,28
1241,folgen,28
1242,weise,28
1243,grimmer,28
1244,Augenblick,28
1245,Gelegenheit,28
1246,Seiten,28
1247,Erd,28
1248,gehört,28
1249,davor,28
1250,schnöde,28
1251,Herrligkeit,28
1252,wurde,28
1253,erfreuen,28
1254,Blute,28
1255,unserer,28
1256,herum,28
1257,Alexander,28
1258,weinig,28
1259,viele,28
1260,Bauren,28
1261,erwiesen,28
