,word,frequency
842,aussprechen,11
843,Erstemal,10
844,vollkommen,10
845,Erinnerung,10
846,Finger,10
847,stecken,10
848,Pracht,10
849,Spur,10
850,laufen,10
851,ihrig,10
852,Gewissen,10
853,Rang,10
854,Wahn,10
855,außer,10
856,unsterblich,10
857,hingeben,10
858,wehen,10
859,breit,10
860,empor,10
861,täglich,10
862,zieren,10
863,Grad,10
864,reuen,10
865,häßlich,10
866,geheim,10
867,saugen,10
868,Gelübd,10
869,herauf,10
870,wichtig,10
871,vorziehen,10
872,tauen,10
873,leihen,10
874,zuwenden,10
875,Hochzeit,10
876,befriedigen,10
877,deinig,10
878,manchmal,10
879,Donner,10
880,bekommen,10
881,Sterbliche,10
882,Stahl,10
883,zucken,10
884,Wohl,10
885,Gram,10
886,gedenken,10
887,Schlacht,10
888,Nacken,10
889,erfreuen,10
890,gegenwärtig,10
891,bedürfen,10
892,irgend,10
893,brennend,10
894,weh,10
895,einzg,10
896,Hölle,10
897,einziger,10
898,Zimmer,10
899,Lauf,10
900,darin,10
901,Rettung,10
902,Enkel,10
903,gehorchen,10
904,Thor,10
905,Mantel,10
906,lebhaft,10
907,Nehm,10
908,stärken,10
909,Apfel,10
910,Sklavin,10
911,jeglich,10
912,Wetter,10
913,golden,10
914,Oheim,10
915,Theil,10
916,Kleinod,10
917,Beweis,10
918,Weiberl,10
919,Buch,10
920,tausendmal,10
921,Entschluß,10
922,angenehm,9
923,Schwelle,9
924,Element,9
925,drauf,9
926,senken,9
927,Heimat,9
928,unmöglich,9
929,ferner,9
930,Flur,9
931,beneiden,9
932,deutsch,9
933,Teuere,9
934,wiedersehen,9
935,Zeug,9
936,Lüge,9
937,begraben,9
938,schöpfen,9
939,menschlich,9
940,Paradies,9
941,beben,9
942,Eignes,9
943,fällen,9
944,anfangen,9
945,All,9
946,verschlingen,9
947,Ball,9
948,schuldig,9
949,mitten,9
950,vorher,9
951,Dasein,9
952,Bahn,9
953,stumm,9
954,Fenster,9
955,täuschen,9
956,Fülle,9
957,regen,9
958,spüren,9
959,buhlen,9
960,ersticken,9
961,hinweg,9
962,Hohn,9
963,untergehen,9
964,starr,9
965,Wärme,9
966,springen,9
967,verfolgen,9
968,gelingen,9
969,allerliebst,9
970,jemand,9
971,plötzlich,9
972,Bart,9
973,Farbe,9
974,Blüte,9
975,Baum,9
976,begreifen,9
977,Maß,9
978,erkaufen,9
979,wunderlich,9
980,verschlossen,9
981,Verwandte,9
982,grau,9
983,leugnen,9
984,irren,9
985,Arbeit,9
986,hinreißen,9
987,Loos,9
988,Seyd,9
989,dadurch,9
990,laden,9
991,heilen,9
992,Qual,9
993,erobern,9
994,Eigentum,9
995,grausam,9
996,irdscher,9
997,Funk,9
998,decken,9
999,A,9
1000,beweisen,9
1001,töten,9
1002,Nu,9
1003,betrachten,9
1004,erhaben,9
1005,Rösel,9
1006,gießen,8
1007,gefährlich,8
1008,anrühren,8
1009,Ihrige,8
1010,Ehestand,8
1011,Zweck,8
1012,Ursache,8
1013,liebhaben,8
1014,jugendlich,8
1015,See,8
1016,bezaubern,8
1017,ungern,8
1018,Sicherheit,8
1019,rechnen,8
1020,besuchen,8
1021,dicht,8
1022,tot,8
1023,daher,8
1024,dergleichen,8
1025,verwenden,8
1026,worin,8
1027,bestehen,8
1028,üben,8
1029,minder,8
1030,unterdrücken,8
1031,zurücken,8
1032,lüstern,8
1033,jeher,8
1034,taumeln,8
1035,doppelt,8
1036,Nerv,8
1037,pochen,8
1038,natürlich,8
1039,eigentlich,8
1040,hüten,8
1041,Streich,8
1042,glänzend,8
1043,verschweigen,8
1044,darüber,8
1045,köstlich,8
1046,entgehen,8
1047,Ufer,8
1048,ertragen,8
1049,kühl,8
1050,einsam,8
1051,Familie,8
1052,Nachbarin,8
1053,Boden,8
1054,betrüben,8
1055,Händedruck,8
1056,enden,8
1057,wohin,8
1058,scheuen,8
1059,erwählen,8
1060,nämlich,8
1061,empfindsam,8
1062,ordentlich,8
1063,Eindruck,8
1064,männlich,8
1065,Druck,8
1066,Schling,8
1067,Lager,8
1068,erwecken,8
1069,betragen,8
1070,krönen,8
1071,Frey,8
1072,leer,8
1073,streicheln,8
1074,Mühe,8
1075,dauern,8
1076,Versöhnung,8
1077,schwinden,8
1078,anbitten,8
1079,regieren,8
1080,Blatt,8
1081,verraten,8
1082,Eigenthum,8
1083,werben,8
1084,liebreich,8
1085,gefangen,8
1086,Gluth,8
1087,Laune,8
1088,offn,8
1089,graben,8
1090,zerstören,8
1091,Herrlichkeit,8
1092,stechen,8
1093,erwerben,8
1094,Scham,8
1095,gewöhnen,8
1096,Schild,8
1097,Andenken,8
1098,verloben,8
1099,Ebenbild,8
1100,Vorwurf,8
1101,bekannt,8
1102,Musik,8
1103,beruhigen,8
1104,trotz,8
1105,vermählen,8
1106,Is,8
1107,kriegen,8
1108,Lado,8
1109,Frucht,8
1110,nochmals,8
1111,Los,8
1112,versinken,8
1113,Tanz,8
1114,Schiff,8
1115,dran,8
1116,Unrecht,8
1117,Ey,8
1118,drin,8
1119,erziehen,8
1120,Frankreich,7
1121,rächen,7
1122,feierlich,7
1123,Verbindung,7
1124,beginnen,7
1125,hauchen,7
1126,Gelegenheit,7
1127,nahe,7
1128,Hütte,7
1129,flammen,7
1130,beherrschen,7
1131,Oh,7
1132,Duft,7
1133,Liebeslust,7
1134,Andacht,7
1135,bedeuten,7
1136,geleiten,7
1137,vielgeliebt,7
1138,Blitz,7
1139,getrennt,7
1140,vergleichen,7
1141,schmeichelnd,7
1142,Puls,7
1143,behaupten,7
1144,schämen,7
1145,schrecklich,7
1146,Henker,7
1147,Majestät,7
