,word,frequency
1003,bleibe,93
1004,Zärtlichkeit,93
1005,rings,93
1006,Grund,93
1007,kühn,93
1008,zuletzt,93
1009,zog,93
1010,Papa,93
1011,dachte,93
1012,gib,93
1013,Sultan,93
1014,einzig,93
1015,klug,92
1016,Schein,92
1017,Doktor,92
1018,bezahlt,92
1019,daher,92
1020,treten,92
1021,würdig,92
1022,Vergebung,92
1023,Schlag,92
1024,ewige,91
1025,stille,91
1026,stehe,91
1027,gehalten,91
1028,sterbe,91
1029,hervor,91
1030,grausam,91
1031,Name,91
1032,schwere,91
1033,Reue,91
1034,Knaben,91
1035,Gericht,91
1036,drücken,90
1037,wünsche,90
1038,Glieder,90
1039,wilde,90
1040,damals,90
1041,Sag,90
1042,unschuldig,90
1043,Horch,90
1044,herunter,90
1045,Freundin,89
1046,schlimmer,89
1047,zugleich,89
1048,Worten,89
1049,empor,89
1050,Platz,89
1051,zittert,89
1052,Mauern,89
1053,böser,89
1054,Stand,89
1055,Bey,89
1056,Unglücklicher,88
1057,he,88
1058,hängen,88
1059,Garten,88
1060,erzählen,88
1061,Hof,88
1062,Gib,88
1063,Wahl,88
1064,neben,88
1065,Weibes,88
1066,Libussa,88
1067,fremden,87
1068,Seligkeit,87
1069,Gelegenheit,87
1070,meint,87
1071,ewigen,87
1072,großes,87
1073,Einsamkeit,87
1074,andrer,87
1075,Abschied,87
1076,Zufall,87
1077,schaffen,87
1078,wohin,87
1079,Göttern,87
1080,geschlagen,87
1081,Heer,87
1082,Mittel,86
1083,wirft,86
1084,nehme,86
1085,sitzt,86
1086,Soldaten,86
1087,bang,86
1088,Tausend,86
1089,dulden,86
1090,Göttin,86
1091,fürcht,86
1092,verdammt,86
1093,Bube,86
1094,fliehen,86
1095,gieb,86
1096,Reden,85
1097,warf,85
1098,reichen,85
1099,schönsten,85
1100,Wollt,85
1101,blieb,85
1102,Niemand,85
1103,Tempel,85
1104,Frevel,85
1105,wunderbar,85
1106,Empfindung,85
1107,geschwind,85
1108,Mama,85
1109,herein,85
1110,Kerker,85
1111,Hauptmann,85
1112,heurathen,85
1113,dabey,85
1114,frey,85
1115,Cardenio,85
1116,scheinen,84
1117,erheben,84
1118,Sehnsucht,84
1119,holde,84
1120,findet,84
1121,Eisen,84
1122,Genuß,84
1123,Dame,84
1124,Söhne,84
1125,freudig,84
1126,Brand,84
1127,zwey,84
1128,wünschen,83
1129,hängt,83
1130,Vernunft,83
1131,setzt,83
1132,Flamme,83
1133,Paar,83
1134,dadurch,83
1135,Zweifel,83
1136,Verräter,83
1137,fein,83
1138,treuen,83
1139,hinweg,83
1140,Hört,83
1141,reißen,83
1142,Spiegel,83
1143,Stärke,83
1144,wärst,83
